,frequency_mhz
32747,118.2
32747,135.875
32747,127.3
32747,122.8
32751,122.9
32754,120.675
32754,135.25
32754,122.8
32755,135.875
32755,122.8
32757,118.675
32757,135.9
32757,122.8
32758,119.6
32758,122.9
32759,132.7
32759,122.8
32761,128.4
32761,135.225
32761,119.6
32761,121.7
32761,119.6
32761,122.95
32762,124.75
32762,125.65
32762,122.8
32766,121.0
32766,118.175
32766,121.6
32766,122.975
32767,124.675
32767,122.8
32768,127.8
32768,112.0
32768,122.8
32769,133.0
32769,119.125
32769,122.8
32771,118.25
32771,128.3
32771,122.8
32772,127.35
32772,33.2
32772,122.8
32773,120.0
32773,122.8
32774,118.05
32774,122.8
32776,120.075
32776,122.7
32777,125.5
32777,135.375
32777,119.0
32777,125.5
32777,122.5
32777,122.8
32780,120.0
32780,134.6
32780,122.8
32782,120.4
32782,121.2
32782,122.7
32783,119.8
32783,120.0
32783,124.2
32783,121.65
32783,124.2
32783,122.95
32784,125.95
32784,125.525
32784,118.5
32784,122.8
32787,39.5
32787,120.85
32787,122.8
32788,118.75
32788,122.9
32789,122.8
32791,119.925
32791,123.0
32792,36.9
32792,125.75
32792,122.8
32794,118.25
32794,134.95
32794,119.5
32794,121.9
32794,122.2
32794,119.5
32794,122.95
32795,132.3
32795,112.5
32795,122.7
32797,127.35
32797,122.8
32798,132.7
32798,122.8
32799,118.6
32799,119.075
32799,121.7
32799,122.8
32800,133.8
32800,122.8
32801,126.1
32801,122.8
32802,120.4
32802,122.9
32803,122.8
32804,127.6
32804,122.9
32805,122.8
32806,119.6
32806,119.6
32806,122.8
32807,122.9
32809,122.8
32810,123.0
32811,133.65
32811,122.8
32812,122.8
32813,118.1
32813,122.8
32814,126.1
32814,122.9
32815,127.1
32815,122.8
32816,126.85
32816,122.9
32817,122.7
32818,122.8
32819,122.8
32820,122.9
32821,127.6
32821,122.9
32822,122.9
32823,132.9
32823,122.8
32824,126.975
32824,39.2
32824,122.9
32825,122.9
32826,122.7
32827,122.9
32828,118.8
32828,122.3
32828,123.0
32829,119.6
32829,122.15
32829,122.8
32836,125.05
32836,135.275
32836,122.25
32836,122.7
32838,119.6
32838,118.425
32838,122.7
32841,120.05
32841,122.7
32842,118.05
32842,118.375
32842,122.6
32842,123.075
32843,125.6
32843,122.2
32843,122.8
32845,125.0
32845,135.925
32845,122.8
32847,125.35
32847,119.575
32847,123.075
32848,120.925
32848,118.85
32848,122.8
32850,134.075
32850,123.925
32850,122.8
32852,123.75
32852,135.175
32852,123.0
32853,134.35
32853,121.425
32853,122.7
32855,122.6
32855,122.8
32856,135.225
32856,135.6
32856,121.975
32856,122.8
32859,120.775
32859,132.4
32859,122.05
32859,122.7
32861,133.5
32861,119.075
32861,122.7
32862,126.5
32862,119.275
32862,116.2
32862,123.075
32863,134.8
32863,118.775
32863,122.9
32864,123.9
32864,125.375
32864,121.7
32864,126.6
32864,122.95
32865,118.6
32865,122.8
32868,135.45
32868,118.325
32868,117.0
32868,123.0
32869,135.225
32869,132.4
32869,122.15
32869,122.8
32870,118.9
32870,119.55
32870,122.8
32872,120.2
32872,119.025
32872,122.7
32875,127.45
32875,120.525
32875,125.925
32875,122.05
32875,122.8
32876,126.75
32876,121.25
32876,117.9
32876,122.7
32878,125.1
32878,127.65
32878,120.25
32878,122.975
32879,119.95
32879,119.6
32879,122.25
32879,122.8
32880,121.35
32880,119.275
32880,121.7
32880,111.0
32880,122.7
32884,134.1
32884,126.2
32884,126.2
32884,36.1
32885,119.7
32885,120.675
32885,123.0
32887,119.075
32887,132.3
32887,121.725
32887,122.8
32890,118.325
32890,132.65
32890,122.8
32891,120.625
32891,118.575
32891,122.35
32891,122.8
32896,123.7
32896,118.325
32896,123.0
32897,127.75
32897,122.55
32897,122.8
32898,111.2
32898,122.5
32898,122.8
32899,119.9
32899,118.525
32899,120.75
32899,120.225
32899,121.65
32899,122.6
32899,120.225
32899,122.95
32900,118.1
32900,119.325
32900,119.95
32900,123.95
32900,119.95
32900,122.95
32901,132.1
32901,133.925
32901,121.6
32901,123.075
32903,124.175
32903,124.75
32903,122.8
32904,118.6
32904,119.075
32904,118.4
32904,122.8
32906,134.35
32906,119.175
32906,113.1
32906,122.7
32908,118.075
32908,127.85
32908,122.8
32909,120.15
32909,128.325
32909,122.8
32910,125.875
32910,122.3
32910,122.8
32911,125.95
32911,120.175
32911,118.35
32911,36.1
32911,122.5
32911,123.0
32912,127.8
32912,120.675
32912,123.075
32913,132.05
32913,118.55
32913,122.9
32914,120.7
32914,126.5
32914,123.9
32914,118.4
32914,121.8
32914,122.6
32914,118.4
32914,122.95
32916,126.6
32916,125.775
32916,123.0
32918,119.7
32918,124.95
32918,119.45
32918,118.4
32918,121.8
32918,118.4
32918,122.95
32919,128.4
32919,132.425
32919,121.7
32919,122.8
32920,133.65
32920,122.8
32921,126.4
32921,127.75
32921,127.75
32921,128.6
32921,119.4
32921,121.6
32921,119.4
32921,122.95
32922,34.1
32922,128.5
32922,122.3
32922,122.8
32923,119.2
32923,122.8
32924,120.7
32924,119.575
32924,123.0
32925,123.8
32925,118.875
32925,118.55
32925,122.975
32926,135.625
32926,134.65
32926,122.2
32926,123.05
32928,125.45
32928,119.275
32928,124.8
32928,122.7
32930,122.8
32931,122.8
33247,133.1
33247,122.8
33248,122.9
33249,133.1
33249,122.8
33250,121.1
33250,122.8
33251,122.9
33252,122.9
33253,120.1
33253,122.7
33254,127.85
33254,122.9
33255,122.8
33256,123.0
33257,122.9
33258,125.35
33258,122.9
33259,122.9
33260,122.8
33261,119.025
33261,115.9
33261,122.8
33262,126.15
33262,122.9
33262,123.5
33263,127.85
33263,122.9
33264,126.85
33264,122.9
33265,122.9
33266,122.9
33266,122.5
33267,122.9
33268,122.8
33269,122.8
33270,122.1
33270,122.8
33271,122.95
33271,122.95
33272,122.9
33273,122.9
33274,123.9
33274,122.9
33275,122.9
33276,122.9
33277,122.8
33278,122.9
33279,134.0
33279,122.8
33280,122.9
33281,123.875
33281,119.4
33281,122.55
33281,122.8
33286,118.025
33286,122.8
33287,127.825
33287,134.0
33287,122.8
33291,118.0
33291,127.95
33291,122.5
33291,122.8
33292,119.6
33292,118.175
33292,122.9
33292,119.6
33294,121.125
33294,123.85
33294,123.0
33295,119.0
33295,126.2
33295,126.2
33296,127.65
33296,118.075
33296,122.8
33297,133.45
33297,122.8
33303,135.525
33303,134.5
33303,122.15
33303,122.8
33305,127.95
33305,122.8
33307,118.275
33307,122.5
33307,122.8
33308,126.0
33308,118.375
33308,123.05
33309,134.0
33309,122.8
33313,127.75
33313,122.8
33314,134.85
33314,122.8
33315,118.325
33315,133.65
33315,109.2
33315,122.8
33316,134.0
33316,118.025
33316,122.8
33317,134.75
33317,118.425
33317,122.8
33318,126.4
33318,128.175
33318,122.8
33320,126.1
33320,133.825
33320,123.0
33321,133.65
33321,122.8
33324,118.55
33324,124.475
33324,121.8
33324,119.5
33324,121.8
33324,113.7
33324,119.5
33324,122.95
33327,118.825
33327,121.325
33327,122.8
33328,122.8
33329,123.675
33329,121.025
33329,119.45
33329,122.8
33330,124.9
33330,118.825
33330,123.75
33330,123.0
33331,128.6
33331,122.9
33333,128.4
33333,118.225
33333,122.8
33335,118.375
33335,132.6
33335,122.2
33335,123.0
33339,119.275
33339,124.325
33339,111.4
33339,123.0
33340,119.675
33340,124.35
33340,122.8
33341,127.725
33341,124.675
33341,122.3
33341,122.8
33342,125.5
33342,118.75
33342,121.2
33342,125.9
33342,121.2
33342,122.95
33343,124.175
33343,132.025
33343,122.4
33343,123.0
33345,121.125
33345,127.7
33345,115.0
33345,122.8
33348,133.4
33348,122.8
33349,118.375
33349,135.525
33349,122.8
33350,127.1
33350,122.8
33351,128.6
33351,117.3
33351,122.8
33352,126.4
33352,135.775
33352,122.2
33352,122.8
33353,26.0
33353,124.25
33353,122.8
33354,134.8
33354,122.8
33355,120.05
33355,135.775
33355,132.55
33355,122.7
33358,118.125
33358,134.95
33358,134.95
33358,122.7
33359,108.2
33359,122.4
33359,122.8
33360,121.425
33360,127.65
33360,122.3
33360,122.8
33362,124.55
33362,124.475
33362,126.9
33362,122.95
33363,121.425
33363,127.75
33363,122.8
33365,125.35
33365,120.0
33365,124.75
33365,40.9
33365,109.8
33365,122.8
33366,135.3
33366,122.9
33367,32.6
33367,126.1
33367,122.9
33367,122.25
33368,127.15
33368,122.8
33369,125.5
33369,134.25
33369,109.2
33369,122.8
33371,119.6
33371,135.075
33371,118.05
33371,122.45
33371,122.7
33372,125.35
33372,124.625
33372,121.325
33372,119.675
33372,122.8
33373,125.45
33373,108.2
33373,122.45
33373,122.7
33374,118.225
33374,119.6
33374,122.8
33377,118.35
33377,132.325
33377,125.3
33377,114.0
33377,122.725
33379,125.5
33379,123.875
33379,126.55
33379,123.0
33383,118.5
33383,119.825
33383,135.075
33383,122.8
33384,119.05
33384,121.575
33384,128.6
33384,122.8
33385,119.475
33385,122.8
33389,124.65
33389,127.05
33389,128.125
33389,114.5
33389,122.8
33390,118.2
33390,122.8
33391,119.6
33391,119.425
33391,121.175
33391,124.55
33391,122.95
33392,119.4
33392,122.8
33393,119.0
33393,121.6
33393,122.8
33394,127.6
33394,122.8
33395,122.7
33397,125.1
33397,118.525
33397,122.8
33398,122.9
33399,122.9
33400,132.2
33400,122.8
33401,118.2
33401,122.8
33402,126.325
33402,122.6
33402,122.8
33403,132.65
33403,122.9
33404,127.8
33404,122.8
33405,118.6
33405,122.8
33406,124.6
33406,123.0
33407,122.9
33408,122.8
33409,122.9
33410,120.95
33410,122.9
33410,112.6
33411,127.0
33411,122.9
33412,122.9
33413,122.8
33414,125.2
33414,122.9
33415,122.8
33416,135.25
33416,123.0
33417,124.6
33417,120.825
33417,123.075
33418,124.3
33418,122.8
33419,122.9
33421,123.0
33422,128.75
33422,122.9
33423,132.85
33423,123.0
33424,127.2
33424,122.8
33425,122.8
33426,122.9
33427,122.9
33428,133.5
33428,119.025
33428,133.5
33428,122.8
33429,122.9
33430,122.9
33431,127.45
33431,122.8
33433,132.2
33433,122.9
33434,122.9
33435,122.9
33436,122.9
33437,126.9
33437,122.9
33438,122.8
33439,122.9
33440,122.9
33441,132.2
33441,122.8
33443,119.275
33443,127.47
33443,122.3
33443,122.8
33448,125.0
33448,111.2
33448,122.8
33449,118.8
33449,122.3
33449,122.8
33450,126.4
33450,122.7
33451,119.0
33451,135.225
33451,119.0
33451,123.0
33452,134.7
33452,128.625
33452,124.6
33452,134.7
33452,113.3
33452,123.05
33453,125.0
33453,124.9
33453,121.7
33453,118.1
33453,121.7
33453,118.1
33453,122.95
33456,135.3
33456,122.8
33457,126.75
33457,124.875
33457,126.9
33457,132.4
33457,109.0
33457,122.95
33458,125.1
33458,132.675
33458,122.8
33459,133.4
33459,119.075
33459,122.8
33461,126.0
33461,119.025
33461,121.85
33461,122.8
33462,125.5
33462,122.7
33463,120.1
33463,121.275
33463,122.8
33464,122.9
33465,119.8
33465,118.525
33465,119.8
33465,123.05
33466,132.025
33466,118.15
33466,122.7
33467,110.4
33467,122.35
33467,122.8
33469,120.75
33469,119.275
33469,118.1
33469,41.15
33469,109.4
33469,122.8
33470,119.8
33470,118.25
33470,123.0
33471,120.7
33471,118.25
33471,124.6
33471,121.3
33471,124.6
33471,122.95
33472,122.7
33473,118.125
33473,124.225
33473,123.0
33474,118.2
33474,135.675
33474,128.25
33476,119.275
33476,134.8
33476,122.725
33477,124.4
33477,135.175
33477,122.7
33478,119.8
33478,118.925
33478,122.9
33480,127.9
33480,124.675
33480,110.6
33480,122.8
33481,124.325
33481,123.85
33481,123.0
33482,118.325
33482,132.9
33482,123.05
33483,134.0
33483,127.0
33483,122.5
33483,122.8
33487,132.075
33487,126.85
33487,122.35
33487,123.0
33490,124.7
33490,126.2
33490,122.35
33491,120.85
33491,114.1
33491,122.8
33493,118.2
33493,28.46
33493,121.6
33493,26.2
33493,164.55
33493,37.22
33493,26.2
33493,37.22
33493,121.0
33494,132.95
33494,123.05
33497,119.4
33497,122.9
33498,119.27
33498,122.1
33498,122.8
33499,134.85
33499,135.075
33499,120.25
33499,122.4
33499,122.7
33501,120.175
33501,127.7
33501,122.7
33504,118.95
33504,119.925
33504,125.3
33504,121.8
33504,28.75
33504,125.3
33504,122.95
33505,133.775
33505,122.8
33506,124.85
33506,122.9
33506,122.3
33507,34.5
33507,127.9
33507,122.9
33508,118.65
33508,118.075
33508,123.0
33510,119.4
33510,118.275
33510,122.8
33512,123.675
33512,118.075
33512,122.8
33514,110.2
33514,127.75
33514,110.2
33514,122.8
33515,123.0
33517,22.4
33517,134.75
33517,122.9
33519,124.425
33519,125.55
33519,122.8
33521,121.1
33521,119.025
33521,116.9
33521,122.8
33523,122.8
33524,120.925
33524,135.6
33524,122.8
33525,128.25
33525,119.025
33525,119.025
33525,121.75
33525,120.2
33525,124.7
33525,120.2
33525,122.95
33527,124.375
33527,122.7
33530,124.65
33530,125.05
33530,119.1
33530,121.8
33530,122.45
33530,119.1
33530,122.95
33531,135.725
33531,124.75
33531,122.8
33532,132.725
33532,135.4
33532,122.8
33534,119.425
33534,127.7
33534,123.05
33535,127.6
33535,118.525
33535,122.7
33536,119.35
33536,118.475
33536,122.2
33536,122.8
33537,135.975
33537,120.025
33537,124.625
33537,121.725
33537,119.475
33537,124.625
33537,122.7
33539,127.3
33539,122.8
33540,125.8
33540,119.875
33540,122.9
33540,124.15
33541,126.4
33541,132.825
33541,108.8
33541,123.0
33542,125.6
33542,135.275
33542,122.8
33544,132.3
33544,118.625
33544,123.0
33545,126.1
33545,122.1
33545,122.7
33546,134.275
33546,119.275
33546,123.0
33590,120.05
33590,127.825
33590,112.3
33590,122.8
33591,132.3
33591,122.8
33593,128.7
33593,128.275
33593,121.6
33593,123.075
33594,123.85
33594,118.175
33594,123.0
33595,132.95
33595,124.55
33595,123.0
33597,119.275
33597,118.8
33597,122.5
33597,122.8
33598,118.2
33598,109.8
33598,120.7
33598,109.8
33598,123.0
33599,125.45
33599,122.775
33599,127.75
33600,125.0
33600,122.8
33604,119.1
33604,119.925
33604,122.7
33606,135.2
33606,122.8
33607,119.25
33607,128.425
33607,122.7
33608,120.1
33608,127.1
33608,122.8
33609,118.925
33609,127.15
33609,123.0
33610,123.75
33610,110.6
33610,122.8
33612,126.45
33612,122.8
33613,132.425
33613,118.375
33613,112.6
33613,123.0
33615,135.575
33615,122.9
33616,120.5
33616,119.425
33616,119.425
33616,121.0
33616,118.0
33616,122.6
33616,121.0
33616,122.95
33617,125.15
33617,120.675
33617,122.8
33618,135.325
33618,133.25
33618,122.8
33619,127.15
33619,121.55
33619,41.5
33619,112.0
33619,122.8
33623,125.65
33623,122.9
33624,127.4
33624,24.2
33624,119.7
33624,123.0
33625,132.7
33625,122.8
33627,127.05
33627,122.35
33627,122.8
33628,121.05
33628,109.8
33628,122.8
33630,124.1
33630,120.0
33630,122.8
33631,125.85
33631,122.25
33631,122.8
33632,34.6
33632,126.1
33632,122.9
33633,120.65
33633,133.675
33633,123.05
33635,133.95
33635,121.425
33635,124.95
33635,123.0
33636,132.8
33636,126.875
33636,123.0
33637,135.975
33637,127.375
33637,118.85
33637,123.075
33639,118.375
33639,124.75
33639,123.0
33641,118.375
33641,134.6
33641,122.55
33641,122.8
33643,118.525
33643,132.1
33643,122.8
33644,127.45
33644,125.925
33644,122.4
33644,122.8
33645,119.025
33645,128.8
33645,122.8
33647,119.925
33647,123.0
33648,132.6
33648,118.075
33648,122.8
33649,118.025
33649,128.5
33649,122.8
33650,118.05
33650,122.4
33650,122.8
33651,124.325
33651,122.8
33653,124.2
33653,133.975
33653,122.8
33655,125.4
33655,121.325
33655,122.725
33657,132.9
33657,119.075
33657,121.9
33657,36.5
33657,122.8
33658,119.0
33658,118.2
33658,122.7
33660,135.975
33660,118.475
33660,121.15
33660,128.55
33660,128.55
33662,111.4
33662,127.9
33662,122.05
33662,122.8
33663,124.2
33663,126.8
33663,122.6
33663,122.8
33665,120.6
33665,121.125
33665,122.625
33665,122.8
33666,127.7
33666,114.3
33666,123.05
33671,127.95
33671,122.8
33674,132.05
33674,126.475
33674,125.25
33674,113.7
33674,123.05
33679,132.7
33679,122.8
33681,121.05
33681,122.9
33681,122.1
33683,119.0
33683,135.425
33683,121.1
33683,123.0
33684,135.075
33684,125.35
33684,122.7
33688,132.475
33688,126.475
33688,134.8
33688,122.55
33688,123.075
33689,123.7
33689,127.525
33689,121.8
33689,122.7
33690,133.425
33690,132.85
33690,118.65
33690,121.7
33690,34.96
33690,118.65
33690,122.95
33693,127.2
33693,124.15
33693,126.6
33693,123.0
33696,118.325
33696,127.35
33696,122.7
33697,122.2
33697,123.0
33698,123.7
33698,118.975
33698,122.7
33700,134.85
33700,135.175
33700,126.65
33700,122.65
33700,122.8
33701,132.15
33701,119.225
33701,123.05
33702,118.8
33702,127.325
33702,121.4
33702,121.4
33702,133.325
33702,133.325
33703,124.75
33703,118.775
33703,122.3
33703,122.7
33704,125.0
33704,40.7
33704,122.8
33705,118.35
33705,120.1
33705,121.7
33705,122.6
33705,120.1
33705,122.95
33708,133.425
33708,120.2
33708,122.7
33710,118.275
33710,125.85
33710,122.8
33714,122.9
33715,122.9
33716,122.9
33717,135.525
33717,122.8
33718,124.1
33718,122.8
33719,128.15
33719,122.8
33720,128.475
33720,122.8
33721,122.9
33722,122.9
33723,119.1
33723,122.9
33724,122.9
33724,122.2
33725,119.1
33725,122.8
33726,122.9
33727,122.8
33728,127.47
33728,122.8
33729,122.9
33730,122.8
33731,127.1
33731,122.3
33731,122.8
33732,120.775
33732,135.525
33732,122.8
33733,135.1
33733,122.8
33734,121.2
33734,119.975
33734,122.8
33735,121.0
33735,121.425
33735,126.25
33735,123.05
33737,119.6
33737,119.6
33737,122.8
33739,118.5
33739,119.275
33739,122.8
33741,118.075
33741,127.8
33741,122.8
33743,126.85
33743,122.7
33745,118.525
33745,127.1
33745,122.8
33746,132.15
33746,126.475
33746,122.8
33747,119.3
33747,118.325
33747,122.7
33748,121.325
33748,132.7
33748,122.8
33750,119.275
33750,120.475
33750,122.25
33750,123.0
33751,119.675
33751,134.95
33751,122.725
33752,135.3
33752,122.8
33753,124.65
33753,125.175
33753,125.175
33753,120.2
33753,133.1
33753,121.8
33753,133.1
33754,124.4
33754,119.275
33754,123.0
33755,119.925
33755,124.25
33755,122.8
33756,119.275
33756,118.475
33756,122.7
33757,124.675
33757,120.97
33757,110.0
33757,122.8
33759,127.8
33759,141.4
33759,41.75
33759,46.75
33759,141.25
33759,121.0
33760,124.95
33760,118.275
33760,121.85
33760,123.075
33761,124.95
33761,118.525
33761,123.0
33763,122.1
33763,119.025
33763,122.9
33764,127.2
33764,122.8
33766,124.875
33766,119.025
33766,122.8
33768,118.525
33768,122.4
33768,135.7
33768,122.4
33768,122.8
33770,122.8
33773,118.525
33773,126.4
33773,122.9
33774,123.9
33774,134.75
33774,122.8
33775,135.025
33775,134.65
33775,123.05
33776,123.9
33776,120.625
33776,121.9
33776,119.65
33776,121.9
33776,139.05
33776,119.65
33776,122.95
33779,122.725
33780,118.425
33780,122.8
33780,122.65
33782,119.8
33782,123.95
33782,112.1
33782,122.8
33785,126.0
33785,118.375
33785,122.8
33788,119.25
33788,118.375
33788,123.0
33790,124.4
33790,122.7
33791,126.4
33791,118.25
33791,118.8
33791,122.8
33792,118.4
33792,120.775
33792,125.1
33792,127.8
33792,122.35
33792,125.1
33792,122.95
33793,124.5
33793,118.325
33793,122.8
33794,132.35
33794,118.625
33794,122.8
33796,118.175
33796,134.0
33796,122.2
33796,123.05
33797,119.525
33797,122.9
33803,134.0
33803,122.7
33804,134.45
33804,122.8
33805,118.6
33805,134.0
33805,122.8
33807,126.8
33807,120.625
33807,122.8
33808,125.2
33808,118.175
33808,123.05
33809,133.15
33809,135.225
33809,122.8
33810,125.175
33810,119.025
33810,122.7
33814,127.35
33814,122.9
33815,119.5
33815,122.8
33816,124.6
33816,118.375
33816,124.325
33816,121.725
33816,127.15
33816,123.0
33817,135.925
33817,125.3
33817,122.8
33818,124.6
33818,123.7
33818,122.7
33819,119.75
33819,118.375
33819,122.9
33819,122.3
33821,120.525
33821,119.4
33821,108.8
33821,122.8
33822,118.8
33822,134.4
33822,123.0
33823,127.95
33823,122.8
33826,114.1
33826,122.8
33827,111.6
33827,132.9
33827,122.35
33827,122.8
33828,132.25
33828,118.95
33828,122.1
33828,122.7
33830,122.7
33834,118.9
33834,120.25
33834,118.35
33834,125.3
33834,121.8
33834,125.3
33834,122.95
33836,118.1
33836,132.575
33836,122.8
33837,122.65
33837,122.8
33840,125.4
33840,118.225
33840,122.8
33842,35.41
33842,124.4
33842,126.7
33842,128.05
33842,120.2
33842,121.4
33842,118.9
33842,122.95
33843,128.6
33843,135.475
33843,132.1
33843,120.45
33843,132.1
33843,122.95
33844,122.9
33844,122.4
33845,118.0
33845,119.625
33845,133.2
33845,122.8
33846,124.65
33846,122.7
33847,125.3
33847,121.4
33847,121.1
33847,121.1
33847,122.55
33847,118.975
33847,123.0
33848,125.35
33848,123.0
33853,127.4
33853,122.7
33854,120.95
33854,118.325
33854,122.2
33854,122.8
33855,133.275
33855,134.65
33855,122.8
33856,124.25
33856,122.8
33857,126.3
33857,119.975
33857,121.7
33857,123.0
33858,120.3
33858,122.8
33859,127.9
33859,119.575
33859,122.9
33863,122.7
33864,124.45
33864,122.8
33865,127.65
33865,120.425
33865,117.5
33865,123.05
33866,120.625
33866,126.575
33866,117.7
33866,122.8
33867,134.45
33867,117.5
33867,123.0
33868,128.4
33868,121.3
33868,122.8
33869,134.45
33869,123.0
33870,132.3
33870,118.775
33870,122.8
33871,127.15
33871,122.9
33871,122.25
33872,118.35
33872,122.8
33874,118.875
33874,124.45
33874,123.0
33875,128.4
33875,118.825
33875,122.7
33876,122.8
33877,122.9
33878,123.0
33879,122.8
33880,135.525
33880,122.8
33881,122.8
33882,118.85
33882,124.175
33882,123.0
33883,128.7
33883,123.0
33884,118.85
33884,118.925
33884,119.4
33884,126.5
33884,123.075
33885,121.0
33885,124.9
33885,122.975
33886,122.8
33887,122.7
33888,127.65
33888,118.325
33888,122.7
33889,135.2
33889,122.8
33890,121.05
33890,109.8
33890,122.8
33891,124.45
33891,122.8
33892,122.9
33893,128.075
33893,122.8
33900,118.075
33900,125.9
33900,122.8
33901,132.025
33901,119.6
33901,122.8
33902,126.775
33902,112.8
33902,122.8
33905,122.8
33906,126.625
33906,121.2
33906,122.8
33907,135.875
33907,122.8
33908,132.9
33908,118.525
33908,121.65
33908,122.7
33909,126.775
33909,127.95
33909,122.9
33910,132.05
33910,119.025
33910,122.8
33911,118.9
33911,122.8
33912,118.25
33912,134.65
33912,123.9
33912,118.25
33912,123.9
33913,119.275
33913,108.8
33913,122.8
33914,118.4
33914,119.275
33914,122.1
33914,122.7
33916,118.9
33916,118.275
33916,122.8
33917,127.5
33917,118.375
33917,122.7
33918,119.45
33918,133.675
33918,128.6
33918,127.8
33918,110.0
33918,122.975
33919,118.45
33919,108.6
33919,118.45
33919,122.8
33920,119.9
33920,119.075
33920,119.9
33920,122.7
33922,123.9
33922,119.175
33922,126.65
33922,122.9
33924,120.075
33924,128.575
33924,121.7
33924,122.7
33929,124.175
33929,132.7
33929,122.8
33930,119.75
33930,122.9
33931,123.675
33931,119.175
33931,122.8
33932,119.025
33932,121.25
33932,111.2
33932,122.8
33934,122.725
33935,135.2
33935,118.725
33935,122.9
33938,121.125
33938,118.3
33938,119.35
33938,32.39
33938,139.3
33938,118.3
33941,120.15
33941,120.675
33941,122.8
33942,119.7
33942,128.075
33942,119.05
33942,122.25
33942,122.8
33943,134.75
33943,119.675
33943,124.9
33943,123.05
33948,121.2
33948,121.325
33948,133.55
33948,123.05
33949,132.05
33949,122.8
33954,110.4
33954,122.25
33954,122.8
33955,126.575
33955,124.4
33955,122.45
33955,122.8
33958,135.225
33958,132.5
33958,122.8
33960,125.175
33960,133.55
33960,122.3
33960,122.8
33961,121.05
33961,122.8
33962,118.15
33962,135.725
33962,122.8
33963,123.8
33963,121.15
33963,123.05
33965,118.9
33965,135.325
33965,133.0
33965,124.3
33965,46.9
33965,133.0
33965,122.95
33966,133.65
33966,122.8
33968,124.15
33968,118.075
33968,122.8
33969,125.5
33969,135.775
33969,122.55
33969,122.8
33972,118.375
33972,126.95
33972,122.5
33972,122.8
33973,124.975
33973,133.6
33973,122.8
33977,128.75
33977,118.9
33977,122.8
33978,122.9
33979,124.375
33979,133.625
33979,125.6
33979,121.7
33979,41.65
33979,122.25
33979,125.6
33979,122.95
33980,126.7
33980,135.225
33980,122.8
33981,34.0
33981,126.75
33981,122.8
33983,127.675
33983,119.225
33983,122.7
33984,132.9
33984,118.075
33984,126.575
33984,123.05
33985,119.45
33985,120.625
33985,122.8
33987,120.05
33987,134.525
33987,124.55
33987,122.7
33988,120.4
33988,120.0
33988,123.0
33991,32.7
33991,121.05
33991,122.9
33991,122.4
33993,125.3
33993,122.8
33994,119.35
33994,119.975
33994,122.5
33994,122.7
33997,128.75
33997,119.075
33997,122.7
33999,120.9
33999,118.475
33999,122.7
34001,121.0
34001,128.25
34001,121.65
34001,118.8
34001,121.65
34001,114.3
34001,118.8
34001,122.95
34002,123.675
34002,118.575
34002,118.05
34002,122.7
34003,120.525
34003,134.175
34003,122.8
34004,119.35
34004,127.075
34004,124.55
34004,122.7
34005,125.2
34005,119.575
34005,122.975
34007,118.25
34007,118.2
34007,122.9
34009,26.0
34009,127.75
34009,122.9
34010,118.875
34010,132.5
34010,122.8
34011,134.35
34011,121.025
34011,111.2
34011,122.8
34012,126.1
34012,125.225
34012,118.55
34012,122.0
34012,122.975
34013,124.175
34013,119.4
34013,122.8
34014,120.7
34014,123.775
34014,127.15
34014,122.8
34015,28.5
34015,133.1
34015,121.725
34015,122.8
34016,127.47
34016,122.3
34016,122.8
34017,122.9
34018,122.65
34018,122.8
34019,124.1
34019,122.8
34020,122.8
34021,122.9
34022,119.025
34022,126.575
34022,122.1
34022,122.7
34023,119.75
34023,120.175
34023,123.05
34024,118.425
34024,123.0
34025,122.8
34026,133.4
34026,122.9
34027,123.0
34028,127.35
34028,122.9
34029,122.8
34030,122.9
34031,122.9
34032,119.625
34032,122.9
34033,135.525
34033,122.8
34034,122.9
34035,122.9
34036,120.35
34036,118.1
34036,122.8
34037,134.9
34037,122.8
34038,121.0
34038,122.7
34039,122.9
34040,122.9
34041,122.9
34042,122.7
34043,118.9
34043,122.8
34044,118.45
34044,119.4
34044,122.8
34045,122.9
34046,128.325
34046,127.725
34046,122.8
34047,125.25
34047,112.9
34047,122.8
34048,122.9
34051,122.9
34054,133.175
34054,124.2
34054,122.8
34056,122.9
34057,123.0
34058,122.8
34059,122.9
34059,122.2
34060,126.575
34060,128.6
34060,122.8
34061,122.9
34062,122.8
34063,122.8
34064,123.0
34065,118.7
34066,123.0
34067,133.15
34067,122.2
34067,122.8
34068,122.9
34068,122.2
34069,122.9
34069,122.2
34070,135.925
34070,126.35
34070,122.725
34071,126.5
34071,135.075
34071,123.0
34072,123.7
34072,122.8
34073,122.9
34073,122.45
34076,122.9
34077,122.9
34078,199.25
34078,122.9
34079,122.8
34081,122.9
34082,133.65
34082,120.875
34082,122.7
34083,122.9
34084,122.9
34085,122.9
34086,118.9
34086,122.8
34088,122.9
34089,123.0
34090,135.625
34090,133.4
34090,116.9
34090,122.8
34093,132.8
34093,124.175
34093,123.0
34103,121.1
34103,118.975
34103,122.5
34103,122.8
34104,118.925
34104,122.9
34107,124.6
34107,120.125
34107,122.8
34109,127.35
34109,133.525
34109,119.85
34109,122.5
34109,123.0
34111,120.675
34111,125.375
34111,119.2
34111,121.9
34111,122.6
34111,119.2
34111,122.7
34112,135.35
34112,128.35
34112,119.2
34112,123.0
