id,airport_ref,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
248259,13258,2500.0,100.0,TURF,0,0,15,,,,,,33,,,,,
246863,13259,2200.0,100.0,TURF,0,0,18,,,,,,36,,,,,
270478,13260,100.0,150.0,CONC,0,0,H1,,,,,,,,,,,
266308,13261,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
257010,13262,3000.0,100.0,TURF,0,0,06,,,,,,24,,,,,
250873,13263,2000.0,100.0,TURF,0,0,01,,,,,,19,,,,,
266309,13264,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
266310,13265,60.0,60.0,TURF,0,0,H1,,,,,,,,,,,
247788,13266,2200.0,40.0,TURF,0,0,15,,,,,,33,,,,,
266311,13267,30.0,30.0,TURF,0,0,H1,,,,,,,,,,253.7,1235.0
255439,13268,1800.0,60.0,TURF,0,0,18,,,,,50.0,36,,,,301.0,50.0
345526,345466,1593.0,100.0,Turf,0,0,13,,,,,,31,,,,,
250886,13269,2105.0,55.0,TURF-F,0,0,09,42.1559,-84.3382,,94.0,,27,42.1556,-84.3304,,274.0,
247139,13270,3800.0,100.0,TURF-F,0,0,17,46.4874,-100.264,1995.0,,,35,46.477,-100.264,,340.0,
266312,13271,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
266313,13272,100.0,100.0,ASPH,0,0,H1,,,,,,,,,,,
266314,13273,70.0,65.0,ASPH,0,0,H1,,,,,,,,,,332.0,
266315,13274,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
266316,13275,36.0,36.0,CONC,0,0,H1,,,,,,,,,,,
348851,13277,2400.0,60.0,Turf,0,0,17,,,,,,35,,,,,
254086,13278,1500.0,100.0,TURF,0,0,16,,,,,,34,,,,,
266317,13279,30.0,30.0,ASPH,0,0,H1,,,,,,,,,,305.0,
266318,13280,50.0,50.0,ASPH-CONC,0,0,H1,,,,,,,,,,276.0,
249128,13281,2200.0,40.0,ASPH-G,0,0,07,,,,,,25,,,,,
254975,13282,2700.0,100.0,TURF,0,0,18,,,,,500.0,36,,,,295.0,150.0
266319,13283,12.0,10.0,CONC,0,0,H1,,,,,,,,,,,
258015,13284,1400.0,167.0,TURF,0,0,E,,,,,,W,,,,,
240875,13286,3400.0,30.0,ASPH,0,0,09,37.9819,-87.3047,,86.6,,27,37.9825,-87.2931,,,
266320,13287,70.0,70.0,ASPH,0,0,H1,,,,,,,,,,235.0,
249437,13288,1700.0,75.0,TURF,0,0,N,,,,,,S,,,,,
254734,13289,1800.0,75.0,TURF,0,0,18,,,,,,36,,,,,
254816,13290,2200.0,100.0,TURF,0,0,02,,,,,,20,,,,,
249609,13291,2640.0,100.0,TURF,0,0,N,,,,,,S,,,,,
266321,13292,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
254356,13293,2000.0,70.0,TURF,1,0,07,,,,,400.0,25,,,,227.0,120.0
248354,13294,1500.0,70.0,TURF,0,0,09,,,,,,27,,,,,
248355,13294,1200.0,70.0,TURF,0,0,13,,,,,,31,,,,,
248216,13295,2200.0,80.0,TURF,0,0,17,,,,,,35,,,,,
251502,13296,1850.0,100.0,TURF,0,0,01,,,,,,19,,,,,
252915,13297,3000.0,105.0,TURF,0,0,E,,,,,,W,,,,,
252916,13297,2100.0,105.0,TURF,0,0,N,,,,,,S,,,,,
266322,13298,100.0,100.0,CONC-G,0,0,H1,,,,,,,,,,323.1,
266323,13299,100.0,100.0,CONC,1,0,H1,,,,,,,,,,345.0,
264290,45415,14.0,20.0,CONC,1,0,H1,,,,,,,,,,,
256789,13300,2600.0,100.0,TURF,0,0,18,,,,,,36,,,,,
258018,13301,2600.0,80.0,TURF,0,0,09,,,,,,27,,,,317.0,400.0
256130,13302,2400.0,70.0,TURF,0,0,09,,,,,,27,,,,,
254776,13303,2140.0,60.0,TURF,0,0,18,,,,,,36,,,,,
246960,13304,3000.0,100.0,TURF,0,0,16,,,,,,34,,,,,
252116,13305,3500.0,500.0,WATER,0,0,10W,,,,,,28W,,,,,
250333,13306,1800.0,75.0,TURF,0,0,18,,,,,,36,,,,341.0,100.0
247845,13307,2500.0,1000.0,WATER,0,0,13W,,,,,,31W,,,,,
247533,13308,2200.0,100.0,TURF,1,0,09,,,,,,27,,,,337.0,
266324,13309,100.0,100.0,CONC,0,0,H1,,,,,,,,,,,
266325,13310,36.0,36.0,CONC,1,0,H1,,,,,,,,,,332.0,
266326,13311,44.0,44.0,CONC,0,0,H1,,,,,,,,,,,
266327,13312,1000.0,350.0,CONC,0,0,H1,,,,,,,,,,,
266329,13314,88.0,88.0,CONC,0,0,H1,,,,,,,,,,,
246743,13315,2260.0,70.0,TURF,0,0,09,,,,,,27,,,,,
266330,13316,70.0,70.0,CONC,0,0,H1,,,,,,,,,,,
256904,13317,2640.0,85.0,TURF-G,0,0,11,,,,,,29,,,,,
256905,13317,1584.0,56.0,TURF-G,0,0,15,,,,,,33,,,,,
249103,13318,4990.0,75.0,TURF-G,0,0,10,29.7203,-82.6736,86.0,,,28,29.7191,-82.6586,86.0,,
249104,13318,2825.0,75.0,TURF-G,0,0,16,,,,,235.0,34,,,,270.1,700.0
270479,13319,80.0,80.0,CONC,1,0,H1,,,,,,,,,,,
270480,13319,80.0,80.0,CONC,1,0,H2,,,,,,,,,,,
254508,13320,2300.0,46.0,TURF-G,0,0,17,39.8157,-92.0506,,,,35,39.8094,-92.0499,,,
246485,13321,2250.0,60.0,TURF-F,0,0,17,,,,,640.0,35,,,,326.0,495.0
247848,13323,2275.0,100.0,TURF-F,0,0,06,,,,,395.0,24,,,,273.0,1000.0
266331,13324,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
250810,13325,2600.0,75.0,TURF,0,0,18,,,,,,36,,,,,
246374,13326,2600.0,100.0,TURF,0,0,N,,,,,,S,,,,,
257898,13328,3003.0,88.0,TURF,0,0,14,,,,,,32,,,,,
252778,13329,2500.0,92.0,TURF,0,0,03,,,,,,21,,,,,
252620,13331,2000.0,50.0,TURF,0,0,17,,,,,,35,,,,,
246398,13332,2650.0,50.0,TURF,0,0,18,,,,,,36,,,,,
266332,13333,40.0,40.0,ASPH,0,0,H1,,,,,,,,,,197.4,
345420,345419,40.0,40.0,CON,1,0,H1,,,,,,,,,,,
264046,45424,2060.0,50.0,TURF,0,0,01,,,,,,19,,,,271.0,564.0
264135,45421,1800.0,75.0,TURF,0,0,09,,,,,,27,,,,,
247373,13334,1500.0,80.0,TURF,0,0,04,,,,,,22,,,,,
330772,299713,1200.0,60.0,Turf,0,0,4,,,,,,22,,,,,
346059,346058,40.0,40.0,CON,1,0,H1,,,,,,,,,,,
266333,13335,600.0,150.0,TURF,0,0,H1,,,,,,,,,,338.8,
249080,13336,3500.0,75.0,TURF,0,0,03,,,,,,21,,,,,
266334,13338,100.0,100.0,TURF,0,0,H1,,,,,,,,,,342.0,
256968,13339,2500.0,65.0,TURF,0,0,02,,,,,,20,,,,,
247293,13340,2500.0,115.0,ASPH-TURF,0,0,18,,,,,,36,,,,,
247938,13341,3000.0,75.0,TURF,0,0,18,,,,,,36,,,,,
266335,13342,50.0,40.0,GRAVEL,0,0,H1,,,,,,,,,,310.0,
266336,13344,20.0,20.0,CONC,0,0,H1,,,,,,,,,,,
248716,13345,2150.0,75.0,TURF,0,0,N,,,,,,S,,,,,
255102,13346,1775.0,70.0,TURF,0,0,09,,,,,,27,,,,,
254911,13347,1600.0,100.0,TURF,0,0,09,,,,,,27,,,,,
253776,13348,1900.0,100.0,TURF,0,0,18,,,,,,36,,,,,
251832,13349,2200.0,100.0,TURF,0,0,E,,,,,,W,,,,,
254466,13350,2400.0,100.0,TURF,0,0,N,,,,,,S,,,,,
266337,13351,100.0,100.0,TURF,0,0,H1,,,,,,,,,,322.6,
257621,13352,4000.0,50.0,TURF,0,0,NE,,,,,,SW,,,,,
266338,13353,20.0,15.0,CONC,0,0,H1,,,,,,,,,,,
250937,13354,2700.0,60.0,ASPH-G,1,0,18,35.5361,-90.4001,219.0,,,36,35.5287,-90.4001,219.0,189.0,
249036,13355,3000.0,200.0,WATER,0,0,17,,,,,,35,,,,,
266339,13356,25.0,25.0,WOOD,0,0,H1,,,,,,,,,,,
254225,13357,2000.0,75.0,TURF,0,0,12,,,,,,30,,,,,
266340,13358,150.0,150.0,TURF,0,0,HI,,,,,,,,,,342.5,
266341,13359,70.0,70.0,ASPH,0,0,H1,,,,,,,,,,286.5,
266342,13360,25.0,25.0,ASPH,0,0,H1,,,,,,,,,,345.0,
266343,13361,70.0,70.0,TURF,0,0,H1,,,,,,,,,,329.3,
266344,13362,32.0,32.0,CONC,0,0,H1,,,,,,,,,,,
250928,13363,3500.0,200.0,WATER,0,0,02,,,,,,20,,,,,
250929,13363,3500.0,200.0,WATER,0,0,16,,,,,,34,,,,,
253925,13364,2500.0,100.0,WATER,0,0,03,,,,,,21,,,,,
253926,13364,2500.0,100.0,WATER,0,0,09,,,,,,27,,,,,
257667,13365,1488.0,75.0,TURF,0,0,06,,,,,500.0,24,,,,304.0,
255457,13366,3250.0,50.0,TURF,0,0,15,,,,,,33,,,,,
250677,13367,1400.0,50.0,TURF,0,0,E,,,,,,W,,,,,
253782,13368,2200.0,50.0,TURF,0,0,13,,,,,,31,,,,,
264291,45459,42.0,42.0,CONC,1,0,H1,,,,,,,,,,298.0,
247772,13369,2450.0,65.0,TURF,0,0,10,,,,,460.0,28,,,,240.0,1000.0
248846,13370,2750.0,105.0,TURF,0,0,18,,,,,,36,,,,,
266345,13371,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
248127,13372,2100.0,60.0,TURF,0,0,06,,,,,,24,,,,,
256279,13373,1980.0,75.0,TURF,0,0,09,,,,,,27,,,,,
247455,13374,1850.0,150.0,TURF,0,0,17,,,,,,35,,,,,
246621,13375,2100.0,75.0,TURF,0,0,03,,,,,,21,,,,,
266346,13376,20.0,20.0,CONC,0,0,H1,,,,,,,,,,,
266347,13377,90.0,90.0,CONC,1,0,H1,,,,,,,,,,350.9,
248751,13378,1200.0,50.0,TURF,0,0,09,,,,,,27,,,,,
248752,13378,2000.0,50.0,TURF,0,0,14,,,,,,32,,,,,
255853,13379,2000.0,75.0,TURF,0,0,09,,,,,,27,,,,,
266348,13380,20.0,20.0,CONC,0,0,H1,,,,,,,,,,,
266349,13381,650.0,110.0,TURF,0,0,H1,,,,,,,,,,,
266350,13381,550.0,110.0,TURF,0,0,H2,,,,,,,,,,,
240542,13382,3700.0,130.0,TURF,0,0,18,47.0606,-95.4227,,182.7,,36,47.0505,-95.4234,,254.3,
251651,13384,2100.0,100.0,TURF,0,0,N,,,,,,S,,,,,
246701,13386,4000.0,300.0,WATER,0,0,02,,,,,,20,,,,,
246702,13386,6000.0,300.0,WATER,0,0,14,,,,,,32,,,,,
251097,13387,4000.0,2000.0,WATER,0,0,16W,,,,,,34W,,,,,
248615,13388,5000.0,200.0,WATER,0,0,01W,,,,,,19W,,,,,
248616,13388,5000.0,200.0,WATER,0,0,12W,,,,,,30W,,,,,
249674,13390,2600.0,150.0,TURF,0,0,N,,,,,,S,,,,,
246804,13391,2000.0,75.0,TURF,1,0,12,,,,,,30,,,,,
247794,13392,2200.0,150.0,TURF,0,0,04,,,,,,22,,,,,
250587,13393,400.0,30.0,TURF,0,0,N,,,,,,S,,,,,
253560,13394,1600.0,90.0,TURF-F,0,0,13,,,,,,31,,,,,
252423,13395,2550.0,100.0,TURF,0,0,02,,,,,,20,,,,,
251773,13396,2340.0,50.0,TURF,0,0,18,,,,,,36,,,,,
270481,13397,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
247284,13398,1800.0,100.0,TURF,0,0,E,,,,,,W,,,,,
249810,13399,2700.0,50.0,TURF,0,0,N,,,,,,S,,,,,
250471,13401,1400.0,60.0,TURF,0,0,08,,,,,,26,,,,,
250472,13401,2200.0,60.0,TURF,0,0,18,,,,,,36,,,,,
251398,13402,4000.0,65.0,TURF,0,0,09,,,,,,27,,,,,
251399,13402,2800.0,60.0,TURF,0,0,18,,,,,,36,,,,,
264136,45499,2700.0,50.0,TURF,0,0,09,,,,,,27,,,,,600.0
258076,13403,2200.0,65.0,TURF,1,0,09,,,,,,27,,,,,
347769,347726,30.0,30.0,ASP/CON,0,0,H1,,,,,,,,,,,
256277,13404,2500.0,100.0,TURF,0,0,09,,,,,,27,,,,,1000.0
270482,13405,37.0,37.0,ASPH-CONC-G,1,0,H1,,,,,,,,,,,
270483,13405,44.0,44.0,ASPH-G,1,0,H2,,,,,,,,,,,
270484,13405,44.0,44.0,ASPH-G,1,0,H3,,,,,,,,,,,
270485,13405,44.0,44.0,ASPH-G,1,0,H4,,,,,,,,,,,
253342,13406,5000.0,400.0,WATER,0,0,ALL,,,,,,WAY,,,,,
256892,13407,10000.0,1000.0,WATER,0,0,N,,,,,,S,,,,,
252639,13408,1850.0,75.0,TURF-G,0,0,13,,,,,,31,,,,,
248598,13409,1600.0,60.0,TURF,0,0,08,,,,,,26,,,,,
248599,13409,2640.0,60.0,TURF,0,0,17,,,,,,35,,,,,
254079,13410,4000.0,80.0,TURF,0,0,17,,,,,,35,,,,,
251932,13411,3800.0,100.0,TURF-P,0,0,13,,,,,,31,,,,,
250341,13412,1600.0,40.0,TURF,0,0,08,,,,,,26,,,,,
257748,13414,2800.0,54.0,TURF,1,0,03,,,,,,21,,,,259.0,670.0
242442,13415,3000.0,40.0,ASPH-G,1,0,03,35.5881,-81.082,,31.0,,21,35.5952,-81.0769,,234.0,
252782,13416,1550.0,100.0,TURF,0,0,15,,,,,,33,,,,,
248168,13417,3000.0,300.0,TURF,0,0,04,,,,,,22,,,,,
256517,13418,1400.0,40.0,TURF,0,0,06,,,,,,24,,,,,
256518,13418,1200.0,40.0,TURF,0,0,16,,,,,,34,,,,,
256541,13419,1800.0,75.0,TURF,0,0,03,,,,,,21,,,,,
270486,13420,25.0,25.0,CONC,0,0,H1,,,,,,,,,,,
247322,13421,3000.0,80.0,TURF,0,0,05,,,,,,23,,,,,
246924,13422,2500.0,60.0,TURF,0,0,06,,,,,,24,,,,,
251455,13423,3000.0,60.0,TURF,0,0,01,,,,,,19,,,,,300.0
251456,13423,1000.0,100.0,TURF,0,0,13,,,,,,31,,,,,
257396,13424,3500.0,60.0,TURF,0,0,N,,,,,,S,,,,,
252600,13425,2500.0,75.0,TURF,0,0,N,,,,,,S,,,,,
252601,13425,2500.0,75.0,TURF,0,0,NW,,,,,,SE,,,,,
255381,13426,2200.0,40.0,TURF,0,0,08,,,,,,26,,,,,
252780,13427,3100.0,75.0,TURF,1,0,11,,,,,,29,,,,,
250411,13428,3020.0,80.0,TURF,0,0,12,,,,,,30,,,,,
344987,344982,4000.0,40.0,ASP,0,0,18,,,1027.0,,,36,,,1027.0,,
252938,13430,2100.0,125.0,CONC-TURF,0,0,E,,,,,,W,,,,,
256533,13431,2600.0,100.0,TURF,0,0,15,,,,,,33,,,,,
249170,13434,1300.0,100.0,TURF,0,0,06,,,,,,24,,,,,
270487,13435,100.0,100.0,TURF,0,0,H1,,,,,,,,,,,
270488,13436,100.0,100.0,ASPH,0,0,H1,,,,,,,,,,,
270489,13438,75.0,75.0,ASPH,0,0,H1,,,,,,,,,,,
270490,13439,80.0,80.0,TURF,0,0,H1,,,,,,,,,,,
254996,13440,5000.0,500.0,WATER,0,0,03,,,,,,21,,,,,
248277,13442,2000.0,70.0,TURF,0,0,05,,,,,,23,,,,,
251762,13443,2660.0,43.0,ASPH-P,0,0,15,,,,,,33,,,,,
249333,13444,1600.0,54.0,TURF,0,0,02,,,,,,20,,,,,
246856,13445,900.0,60.0,TURF,0,0,18,,,,,,36,,,,,
251237,13446,2200.0,100.0,TURF,0,0,16,,,,,,34,,,,,
270491,13447,40.0,40.0,ASPH,1,0,H1,,,,,,,,,,,
246372,13448,1800.0,50.0,TURF,0,0,09,,,,,,27,,,,,
270492,13449,45.0,45.0,MATS,1,0,H1,,,,,,,,,,,
270493,13450,60.0,50.0,CONC-G,0,0,H1,,,,,,,,,,,
270494,13451,50.0,50.0,ASPH,0,0,H1,,,,,,,,,,,
249405,13452,2386.0,418.0,TURF,0,0,09,,,,,,27,,,,308.0,600.0
270495,13453,40.0,40.0,ASPH,0,0,H1,,,,,,,,,,,
346192,346191,1250.0,60.0,Turf,0,0,2,,,,,,20,,,,,
257675,13454,1700.0,50.0,TURF,0,0,09,,,,,,27,,,,,
257180,13455,1350.0,75.0,TURF,0,0,N,,,,,,S,,,,,
249930,13456,1600.0,50.0,TURF,0,0,N,,,,,,S,,,,,
251595,13457,2000.0,50.0,TURF,0,0,09,,,,,,27,,,,239.8,500.0
270496,13458,50.0,50.0,TURF,0,0,H1,,,,,,,,,,,
249083,13459,3500.0,500.0,WATER,0,0,01,,,,,,19,,,,,
249084,13459,2000.0,500.0,WATER,0,0,12,,,,,,30,,,,,
249085,13459,4500.0,500.0,WATER,0,0,16,,,,,,34,,,,,
252061,13460,2600.0,75.0,TURF,0,0,14,,,,,,32,,,,,
270497,13461,60.0,60.0,ASPH,0,0,H1,,,,,,,,,,,
270498,13462,50.0,50.0,CONC,1,0,H1,,,,,,,,,,,
270909,46299,3200.0,80.0,TURF-G,0,0,18,,,,,,36,,,,,
270499,13463,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
255489,13464,1350.0,50.0,TURF,0,0,09,,,,,,27,,,,,
270500,13465,25.0,25.0,TURF,0,0,H1,,,,,,,,,,,
249943,13466,2400.0,75.0,TURF,0,0,18,,,,,,36,,,,,
247869,13467,1000.0,40.0,TURF,0,0,E,,,,,,W,,,,,
247870,13467,1770.0,50.0,TURF,0,0,N,,,,,,S,,,,,
270501,13468,60.0,60.0,TURF,0,0,H1,,,,,,,,,,,
246951,13469,2500.0,50.0,TURF,0,0,09,,,,,,27,,,,,
246952,13469,1575.0,40.0,TURF,0,0,18,,,,,,36,,,,,
249316,13470,2100.0,50.0,TURF,0,0,09,,,,,,27,,,,,
270502,13471,25.0,25.0,TURF,0,0,H1,,,,,,,,,,,
254945,13472,2800.0,100.0,TURF,0,0,02,,,,,,20,,,,,
249632,13473,1800.0,80.0,TURF,0,0,E,,,,,,W,,,,,
270503,13474,40.0,25.0,ASPH,0,0,H1,,,,,,,,,,,
249182,13475,2400.0,80.0,TURF,0,0,05,,,,,,23,,,,,
270504,13476,118.0,110.0,CONC,1,0,H1,,,,,,,,,,,
270505,13477,55.0,55.0,CONC,1,0,H1,,,,,,,,,,,
270506,13478,75.0,75.0,TURF,0,0,H1,,,,,,,,,,,
252539,13479,2600.0,100.0,TURF,0,0,17,,,,,,35,,,,,
255797,13480,1970.0,40.0,TURF-F,1,0,07,,,,,,25,,,,255.7,
258087,13481,1986.0,100.0,TURF-G,0,0,17,,,,,,35,,,,,
246445,13482,2013.0,60.0,TURF,0,0,17,,,,,,35,,,,,
270507,13483,48.0,48.0,CONC,0,0,H1,,,,,,H1,,,,,
248345,13485,2400.0,120.0,TURF-GRVL,0,0,17,,,,,,35,,,,,
256838,13486,2300.0,50.0,TURF,0,0,05,,,,,,23,,,,,
252121,13487,2500.0,50.0,ASPH,1,0,17,,,,,,35,,,,358.9,
250503,13488,2670.0,100.0,TURF-G,0,0,17,,,,,,35,,,,,
256599,13489,1500.0,100.0,TURF,0,0,17,,,,,,35,,,,,
256153,13490,1600.0,60.0,TURF,0,0,08,,,,,,26,,,,,
257031,13491,2450.0,75.0,ASPH,1,0,07,,,,,,25,,,,348.0,
270508,13492,80.0,80.0,ASPH,0,0,H1,,,,,,,,,,,
269318,45945,1700.0,100.0,TURF,0,0,12,,,,,,30,,,,219.4,
270509,13493,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
246719,13494,1100.0,50.0,TURF-DIRT,0,0,15,,,,,,33,,,,,
250315,13495,2300.0,55.0,TURF,0,0,07,,,,,,25,,,,,
255432,13497,2800.0,100.0,TURF,0,0,E,,,,,,W,,,,,
247695,13498,2223.0,30.0,ASPH-F,1,0,09,43.1787,-89.4555,954.0,,,27,43.1787,-89.4471,933.0,352.0,146.0
257114,13499,2500.0,200.0,TURF,0,0,N,,,,,,S,,,,,
254150,13500,500.0,100.0,TURF,0,0,03,,,,,,21,,,,,
270510,13501,45.0,45.0,CONC,0,0,H1,,,,,,,,,,,
250672,13502,2273.0,140.0,TURF,0,0,E,,,,,,W,,,,,
248267,13503,2000.0,100.0,TURF-G,0,0,17,,,,,634.0,35,,,,270.0,634.0
248648,13504,2400.0,30.0,ASPH,0,0,04,,,,,200.0,22,,,,360.0,200.0
248201,13505,1600.0,100.0,TURF,0,0,N,,,,,,S,,,,,
252441,13506,2144.0,185.0,TURF,0,0,09,,,,,,27,,,,,
257293,13507,1550.0,100.0,TURF,0,0,09,,,,,,27,,,,,
270511,13509,70.0,70.0,ASPH,1,0,H1,,,,,,,,,,,
270512,13510,106.0,76.0,ASPH,0,0,H1,,,,,,,,,,,
270513,13511,60.0,60.0,CONC,1,0,H1,,,,,,,,,,,
249035,13512,1300.0,100.0,TURF,0,0,09,,,,,,27,,,,,
270514,13513,33.0,33.0,CONC,0,0,H1,,,,,,,,,,,
270515,13514,60.0,60.0,CONC,0,0,H1,,,,,,,,,,,
270516,13515,200.0,200.0,TURF,0,0,H1,,,,,,,,,,,
251340,13516,2000.0,120.0,TURF,0,0,10,,,,,,28,,,,,
270517,13517,40.0,40.0,CONC,0,0,H1,,,,,,,,,,,
270518,13518,100.0,100.0,ASPH,0,0,H1,,,,,,,,,,,
253719,13519,1600.0,100.0,TURF,0,0,09,,,,,,27,,,,,
270519,13520,50.0,50.0,CONC,0,0,H1,,,,,,,,,,,
270520,13521,40.0,40.0,ASPH,0,0,H1,,,,,,,,,,,
264727,45758,65.0,65.0,GRVL,0,0,H1,,,,,,,,,,,
264480,45769,1475.0,100.0,TURF,0,0,02,,,,,,20,,,,,
270521,13522,95.0,95.0,ASPH,0,0,H1,,,,,,,,,,,
266351,13523,27.0,27.0,CONC,0,0,H1,,,,,,,,,,,
257518,13524,2700.0,50.0,ASPH-G,1,0,07,30.2413,-92.8356,18.0,72.0,,25,30.2437,-92.8275,18.0,252.0,
257519,13524,2200.0,150.0,TURF-G,0,0,09,30.241,-92.8332,18.0,87.0,,27,30.2413,-92.8263,18.0,267.0,
257764,13526,1420.0,75.0,TURF-G,0,0,03,,,,,,21,,,,,
257765,13526,1500.0,80.0,TURF-G,0,0,06,,,,,,24,,,,,
257766,13526,830.0,60.0,TURF-G,0,0,12,,,,,,30,,,,,
255793,13528,1940.0,50.0,TURF-G,0,0,07,,,,,,25,,,,,
250203,13529,2500.0,60.0,TURF-G,0,0,13,,,,,,31,,,,,
250915,13530,2630.0,100.0,TURF-F,0,0,13,,,,,,31,,,,,
253248,13531,2500.0,90.0,TURF,0,0,07,,,,,,25,,,,,
270522,13532,50.0,50.0,CONC-G,0,0,H1,,,,,,,,,,,
257757,13533,4200.0,105.0,DIRT,0,0,01,,,,,,19,,,,,
270523,13534,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
246994,13535,2600.0,60.0,TURF,0,0,18,,,,,500.0,36,,,,359.0,
250114,13536,2500.0,50.0,TURF,0,0,17,,,,,,35,,,,,
251223,13537,6300.0,64.0,ASPH,0,0,14,,,,,,32,,,,,
270524,13538,40.0,20.0,CONC-G,0,0,H1,,,,,,,,,,,
270525,13538,40.0,20.0,CONC-G,0,0,H2,,,,,,,,,,,
270526,13538,40.0,20.0,CONC-G,0,0,H3,,,,,,,,,,,
270527,13538,40.0,20.0,CONC-G,0,0,H4,,,,,,,,,,,
270528,13538,40.0,20.0,CONC-G,0,0,H5,,,,,,,,,,,
270529,13538,40.0,20.0,CONC-G,0,0,H6,,,,,,,,,,,
270530,13539,60.0,60.0,CONC,0,0,H1,,,,,,,,,,,
252596,13540,1800.0,70.0,TURF,0,0,17,,,,,,35,,,,,
270531,13541,2200.0,75.0,ASPH,0,0,H1,,,,,,,,,,,
257106,13543,2500.0,150.0,TURF,0,0,08,,,,,,26,,,,,
257107,13543,1350.0,100.0,TURF,0,0,17,,,,,,35,,,,,
248034,13544,4000.0,300.0,TURF-DIRT,0,0,09,,,,,,27,,,,,
248640,13545,1200.0,100.0,TURF-F,0,0,15,,,,,,33,,,,,
257179,13546,2700.0,60.0,TURF,0,0,18,,,,,,36,,,,,
252385,13548,5440.0,65.0,TURF-F,0,0,14,,,,,,32,,,,,
240532,13549,5086.0,75.0,ASPH,1,0,01,33.6343,-100.349,,10.0,,19,33.6481,-100.346,,298.0,
257008,13550,4000.0,34.0,GRVL,0,0,17,,,,,,35,,,,,
256116,13551,3455.0,25.0,GRVL-P,0,0,01,,,,,,19,,,,,
256117,13551,2190.0,25.0,DIRT-P,0,0,17,33.1775,-100.198,1714.0,180.0,,35,33.1667,-100.198,1744.0,0.0,
251728,13552,2840.0,35.0,TURF-F,0,0,09,,,,,,27,,,,,
270532,13553,20.0,20.0,TURF,0,0,H1,,,,,,,,,,,
249712,13554,3370.0,60.0,TURF,0,0,18,,,,,300.0,36,,,,197.0,
270533,13555,20.0,20.0,CONC,0,0,H1,,,,,,,,,,,
270534,13556,200.0,200.0,TURF,0,0,H1,,,,,,,,,,,
252728,13557,1800.0,100.0,TURF,0,0,14,,,,,,32,,,,,
270535,13558,50.0,50.0,ASPH,0,0,H1,,,,,,,,,,,
270536,13559,40.0,40.0,ASPH,0,0,H1,,,,,,,,,,,
257224,13560,3000.0,200.0,TURF,0,0,08,,,,,,26,,,,,
270537,13561,40.0,40.0,TURF,0,0,H1,,,,,,,,,,,
246539,13562,1400.0,60.0,TURF,0,0,14,,,,,,32,,,,,
256563,13563,2600.0,50.0,TURF,0,0,17,,,,,,35,,,,,
247984,13564,2000.0,30.0,TURF,0,0,14,,,,,,32,,,,,
270538,13565,1900.0,50.0,TURF-G,0,0,17,,,,,,35,,,,,
251561,13567,2600.0,90.0,TURF,0,0,02,,,,,,20,,,,,
270539,13568,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
249744,13569,2600.0,40.0,GRAVEL,0,0,03,,,,,200.0,21,,,,,
270540,13570,100.0,100.0,TURF,0,0,H1,,,,,,,,,,,
264481,45840,2300.0,30.0,TURF,0,0,02,,,,,,20,,,,,200.0
270541,13571,30.0,30.0,CONC,0,0,H1,,,,,,,,,,,
270542,13572,100.0,70.0,CONC,0,0,H1,,,,,,,,,,,
270543,13573,20.0,20.0,TURF,0,0,H1,,,,,,,,,,,
246543,13574,2360.0,100.0,TURF,0,0,10,,,,,,28,,,,,
253632,13575,3800.0,100.0,TURF,0,0,17,,,,,,35,,,,,
247513,13576,3000.0,50.0,DIRT,0,0,18,,,,,,36,,,,,
270544,13577,38.0,38.0,CONC-G,1,0,H1,,,,,,,,,,,
257952,13578,2500.0,50.0,DIRT,0,0,16,,,,,,34,,,,,
248947,13579,2600.0,65.0,TURF,0,0,15,,,,,,33,,,,,
250371,13580,1900.0,100.0,TURF,0,0,08,,,,,,26,,,,,
248787,13581,5000.0,60.0,DIRT-TRTD,0,0,01,,,,,,19,,,,,
250574,13582,2200.0,75.0,TURF-G,1,0,07,,,,,,25,,,,224.0,
250575,13582,2160.0,200.0,TURF-G,0,0,10,,,,,,28,,,,,
250576,13582,1960.0,75.0,TURF-G,0,0,16,,,,,,34,,,,,
254087,13583,3140.0,60.0,TREATED-G,1,0,07,,,,,,25,,,,,
254088,13583,1230.0,50.0,TURF-G,0,0,16,,,,,,34,,,,,
249205,13584,1400.0,40.0,TURF,0,0,01,,,,,,19,,,,,
270545,13585,25.0,25.0,CONC,0,0,H1,,,,,,,,,,,
